,Point,Pass,DontPass,betName,betAmt,Q,N
6425,5,20,0,buy6,20,12.714285714285715,7
6426,4,0,20,buy8,20,14.833333333333332,6
6427,9,0,20,snakeeyes,20,-14.285714285714285,14
6428,4,20,0,yoleven,20,11.428571428571429,7
6429,6,0,20,buy8,20,2.0,6
6430,5,20,0,buy8,20,-5.166666666666668,6
6431,5,0,20,bigRed,20,12.0,5
6432,9,20,0,hiLo,20,15.999999999999998,15
6433,5,20,0,buy4,20,-13.333333333333334,3
6434,5,0,20,yoleven,20,7.0588235294117645,17
6435,5,20,0,hard4,20,-24.0,5
6436,10,0,20,yoleven,20,9.999999999999998,12
6437,4,0,20,snakeeyes,20,30.000000000000007,14
6438,8,0,20,buy10,20,-34.285714285714285,7
6439,5,20,0,hard6,20,-24.999999999999996,16
6440,5,20,0,place10,20,-20.0,2
6441,8,0,20,cAndE,20,-4.999999999999999,8
6442,4,20,0,lay8,20,-22.083333333333336,2
6443,8,0,20,hard10,20,7.999999999999997,5
6444,8,20,0,place8,20,7.619047619047625,7
6445,10,20,0,hard8,20,2.8571428571428585,14
6446,6,0,20,dontComeOdds,20,-20.833333333333332,4
6447,5,20,0,big6,20,-30.0,4
6448,6,20,0,buy5,20,0.0,3
6449,4,0,20,place10,20,-20.0,2
6450,9,20,0,yoleven,20,22.857142857142858,14
6451,8,0,20,dontPassOdds,20,23.888888888888893,6
6452,10,20,0,buy6,20,1.799999999999999,5
6453,10,0,20,hiLo,20,-5.714285714285714,7
6454,10,20,0,aceDuece,20,-10.666666666666663,15
6455,6,0,20,snakeeyes,20,-20.0,32
6456,6,0,20,hard6,20,-3.552713678800501e-15,10
6457,8,0,20,dontCome,20,24.0,5
6458,4,0,20,boxcars,20,-17.499999999999996,16
6459,4,20,0,hard10,20,-26.666666666666668,3
6460,9,0,20,hard10,20,-20.0,6
6461,5,0,20,hard6,20,-13.333333333333334,12
6462,8,20,0,world,20,-40.0,1
6463,8,20,0,horn,20,-6.666666666666666,6
6464,4,0,20,hard8,20,40.0,11
6465,6,0,20,field,20,3.999999999999999,5
6466,6,20,0,place4,20,-40.0,1
6467,5,0,20,aceDuece,20,0.0,16
6468,10,0,20,cAndE,20,-20.0,6
6469,8,0,20,buy4,20,-20.0,4
6470,8,0,20,hard4,20,-17.142857142857142,7
6471,9,0,20,place6,20,-13.333333333333334,3
6472,8,20,0,lay6,20,35.83333333333333,1
6473,5,0,20,place8,20,1.6666666666666714,4
6474,4,0,20,buy6,20,1.4999999999999991,6
6475,4,20,0,hard6,20,-1.9047619047619033,21
6476,4,0,20,hard10,20,26.666666666666668,6
6477,10,20,0,anyCraps,20,-20.0,2
6478,8,20,0,lay8,20,16.874999999999996,4
6479,9,20,0,place10,20,5.333333333333336,3
6480,8,0,20,buy9,20,-10.333333333333334,6
6481,8,20,0,place6,20,18.000000000000007,5
6482,6,0,20,world,20,0.0,2
6483,9,20,0,buy9,20,49.0,1
6484,5,0,20,dontCome,20,-8.000000000000002,5
6485,4,20,0,big6,20,-25.0,8
6486,9,20,0,hard4,20,120.0,1
6487,9,20,0,aceDuece,20,-22.22222222222222,9
6488,10,0,20,buy9,20,-1.6249999999999996,8
6489,8,20,0,field,20,0.0,3
6490,6,0,20,buy4,20,-26.666666666666664,3
6491,4,20,0,lay6,20,-40.0,1
6492,5,20,0,place6,20,-10.952380952380953,7
6493,8,20,0,hard4,20,-6.666666666666667,6
6494,5,20,0,place8,20,-7.777777777777776,9
6495,10,20,0,cAndE,20,-33.333333333333336,6
6496,10,20,0,hard6,20,-20.0,10
6497,6,0,20,dontPassOdds,20,-1.6666666666666643,4
6498,9,20,0,place6,20,-23.333333333333332,5
6499,5,0,20,place10,20,-8.0,3
6500,10,20,0,hard10,20,-20.0,6
6501,6,20,0,cAndE,20,-8.888888888888888,9
6502,4,20,0,buy4,20,26.0,3
6503,4,20,0,place4,20,8.0,2
6504,5,0,20,dontPassOdds,20,33.33333333333333,3
6505,6,20,0,buy4,20,-40.0,1
6506,8,0,20,dontComeOdds,20,-1.6666666666666643,2
6507,8,0,20,place5,20,-26.666666666666668,3
6508,5,20,0,cAndE,20,0.0,1
6509,5,20,0,buy10,20,0.0,1
6510,6,20,0,hard6,20,-34.285714285714285,7
6511,6,20,0,passOdds,20,-16.0,7
6512,5,0,20,buy4,20,9.5,4
6513,4,0,20,anyCraps,20,-10.0,4
6514,9,20,0,passOdds,20,5.0,2
6515,10,20,0,hard4,20,80.0,2
6516,10,20,0,snakeeyes,20,-20.0,24
6517,6,0,20,bigRed,20,-4.0,5
6518,5,20,0,place5,20,-10.666666666666666,3
6519,10,0,20,hard8,20,35.55555555555556,9
6520,8,20,0,place10,20,-40.0,2
6521,10,20,0,big6,20,93.33333333333333,3
6522,4,20,0,anyCraps,20,-20.0,2
6523,5,0,20,big6,20,16.0,5
6524,5,20,0,buy5,20,-10.333333333333336,3
6525,6,20,0,buy10,20,-20.0,2
6526,5,0,20,buy9,20,41.25,4
6527,6,20,0,place10,20,8.0,4
6528,6,20,0,hard10,20,10.000000000000002,4
6529,6,0,20,cAndE,20,-20.0,4
6530,8,20,0,buy6,20,-18.5,2
6531,5,20,0,passOdds,20,50.0,1
6532,10,0,20,place9,20,2.0,4
6533,5,0,20,hard4,20,13.333333333333334,6
6534,8,20,0,big8,20,-20.0,4
6535,9,0,20,place5,20,-30.0,4
6536,6,20,0,place9,20,2.000000000000001,4
6537,6,0,20,buy5,20,-7.75,4
6538,8,20,0,hard10,20,-30.0,8
6539,8,0,20,horn,20,1.1102230246251565e-15,8
6540,5,20,0,bigRed,20,-40.0,1
6541,8,0,20,buy6,20,-8.500000000000004,8
6542,9,0,20,anyCraps,20,-13.333333333333334,3
6543,10,0,20,dontCome,20,40.0,5
6544,6,20,0,big8,20,0.0,6
6545,5,0,20,place6,20,17.333333333333336,5
6546,9,20,0,buy4,20,-20.0,4
6547,4,20,0,buy5,20,-13.333333333333334,3
6548,9,20,0,buy5,20,41.25,4
6549,10,20,0,buy9,20,-40.0,1
6550,5,0,20,place4,20,5.333333333333334,3
6551,4,0,20,hard4,20,-40.0,1
6552,8,0,20,buy5,20,35.666666666666664,3
6553,9,20,0,big6,20,24.0,5
6554,4,20,0,hard4,20,-25.0,8
6555,4,0,20,buy5,20,0.0,2
6556,10,20,0,place5,20,-20.0,4
6557,9,0,20,aceDuece,20,-8.0,10
6558,8,20,0,anyCraps,20,-32.0,5
6559,4,20,0,buy9,20,98.0,2
6560,9,0,20,buy8,20,14.333333333333332,3
6561,4,20,0,place6,20,-8.333333333333329,4
6562,5,0,20,cAndE,20,40.0,1
6563,10,0,20,buy4,20,19.666666666666664,3
6564,9,0,20,bigRed,20,5.000000000000001,4
6565,8,0,20,anyCraps,20,0.0,1
6566,10,20,0,buy10,20,59.0,2
6567,8,20,0,big6,20,-40.0,3
6568,4,20,0,place10,20,34.66666666666667,3
6569,9,20,0,place9,20,-40.0,1
6570,5,20,0,lay6,20,-20.0,2
6571,10,0,20,hard4,20,-30.0,4
6572,4,0,20,yoleven,20,-8.0,5
6573,6,20,0,place5,20,11.2,5
6574,6,20,0,come,20,-8.000000000000002,5
6575,9,20,0,big8,20,-26.666666666666668,3
6576,5,20,0,place4,20,20.8,5
6577,8,0,20,lay6,20,0.0,2
6578,9,0,20,dontCome,20,0.0,4
6579,6,20,0,buy9,20,-7.75,4
6580,10,0,20,big6,20,0.0,3
6581,8,20,0,place5,20,0.0,1
6582,9,20,0,lay8,20,9.166666666666664,3
6583,4,0,20,big8,20,0.0,3
6584,6,20,0,place6,20,1.6666666666666714,2
6585,5,20,0,place9,20,-8.0,3
6586,10,20,0,lay6,20,-14.722222222222223,3
6587,5,20,0,big8,20,6.666666666666667,6
6588,8,20,0,buy4,20,0.0,1
6589,6,20,0,lay8,20,-26.666666666666664,3
6590,9,20,0,buy6,20,1.5,2
6591,5,0,20,field,20,0.0,2
6592,8,20,0,buy10,20,-30.0,4
6593,6,0,20,hard10,20,-13.333333333333334,3
6594,6,20,0,comeOdds,20,44.0,3
6595,9,0,20,big8,20,0.0,2
6596,5,0,20,horn,20,40.0,2
6597,10,0,20,buy6,20,-11.0,7
6598,4,0,20,buy9,20,53.5,2
6599,5,0,20,buy10,20,19.4,5
6600,8,20,0,come,20,-40.0,2
6601,6,0,20,place10,20,37.333333333333336,3
6602,4,20,0,buy6,20,-40.0,3
6603,4,20,0,cAndE,20,0.0,1
6604,10,20,0,place10,20,56.0,1
6605,10,20,0,passOdds,20,-40.0,1
6606,10,20,0,place6,20,-12.22222222222222,3
6607,4,0,20,place8,20,1.333333333333337,5
6608,4,20,0,big8,20,0.0,1
6609,4,20,0,horn,20,-40.0,1
6610,6,0,20,lay8,20,0.0,1
6611,5,0,20,big8,20,-20.0,2
6612,9,20,0,horn,20,0.0,3
6613,9,0,20,cAndE,20,30.0,4
6614,6,0,20,buy10,20,-20.0,2
6615,9,0,20,big6,20,20.0,2
6616,10,0,20,buy5,20,53.5,2
6617,8,20,0,place4,20,-12.0,2
6618,10,20,0,place8,20,1.6666666666666714,4
6619,10,0,20,buy8,20,43.75,4
6620,6,20,0,big6,20,-40.0,1
6621,10,0,20,place8,20,65.00000000000001,2
6622,9,0,20,lay8,20,-4.166666666666671,1
6623,5,20,0,comeOdds,20,50.0,1
6624,6,0,20,big8,20,20.0,2
6625,6,20,0,anyCraps,20,-40.0,2
6626,9,0,20,place4,20,0.0,1
6627,4,0,20,dontCome,20,13.333333333333332,3
6628,6,0,20,anyCraps,20,-20.0,2
6629,10,20,0,comeOdds,20,60.0,1
6630,10,0,20,place4,20,0.0,1
6631,10,20,0,big8,20,-40.0,1
6632,9,0,20,lay6,20,-20.0,2
6633,9,0,20,buy10,20,-40.0,1
6634,4,0,20,horn,20,115.0,1
6635,4,0,20,buy10,20,0.0,1
6636,9,20,0,buy8,20,-20.0,2
6637,6,0,20,buy9,20,-40.0,1
6638,8,20,0,buy5,20,-40.0,2
6639,10,0,20,big8,20,-20.0,2
6640,9,0,20,place10,20,-40.0,1
6641,9,20,0,comeOdds,20,-40.0,2
6642,10,0,20,bigRed,20,-40.0,1
6643,9,0,20,dontComeOdds,20,33.33333333333333,1
6644,9,0,20,horn,20,-20.0,2
6645,5,0,20,lay8,20,-40.0,1
6646,4,0,20,place5,20,48.0,1
6647,4,20,0,comeOdds,20,60.0,1
6648,6,20,0,lay6,20,35.83333333333333,1
6649,4,20,0,buy10,20,-20.0,2
6650,9,0,20,buy4,20,-40.0,1
6651,9,20,0,place8,20,3.333333333333343,1
6652,10,20,0,place9,20,-40.0,1
6653,9,0,20,world,20,0.0,1
6654,10,20,0,horn,20,-40.0,1
6655,8,0,20,place10,20,0.0,1
6656,9,20,0,buy10,20,0.0,1
6657,9,0,20,hiLo,25,-9.444444444444445,9
6658,8,0,20,hard6,25,-0.5000000000000017,20
6659,8,0,20,horn,25,-21.0,5
6660,10,20,0,boxcars,25,-30.454545454545446,22
6661,8,20,0,boxcars,25,-4.558823529411764,34
6662,5,20,0,place4,25,15.0,3
6663,8,0,20,snakeeyes,25,49.0909090909091,22
6664,5,20,0,hard10,25,-35.0,4
6665,10,0,20,snakeeyes,25,-18.333333333333336,18
6666,4,0,20,hard8,25,-0.23809523809523636,21
6667,8,0,20,hiLo,25,-7.1052631578947345,19
6668,5,0,20,snakeeyes,25,-17.30769230769231,26
6669,9,20,0,yoleven,25,52.14285714285715,14
6670,5,20,0,buy9,25,36.25,2
6671,9,20,0,hard8,25,-26.176470588235293,17
6672,4,20,0,hard6,25,51.666666666666664,9
6673,9,20,0,place8,25,5.6250000000000036,4
6674,5,20,0,snakeeyes,25,5.925925925925925,27
6675,9,0,20,snakeeyes,25,12.857142857142861,21
6676,10,0,20,boxcars,25,-8.076923076923077,13
6677,4,20,0,place6,25,-35.0,4
6678,4,20,0,place8,25,-12.380952380952381,7
6679,9,0,20,boxcars,25,-17.72727272727273,22
6680,8,0,20,dontComeOdds,25,-10.666666666666663,5
6681,6,20,0,aceDuece,25,-22.777777777777782,27
6682,8,20,0,snakeeyes,25,135.99999999999997,20
6683,5,0,20,big6,25,9.999999999999996,4
6684,8,0,20,dontCome,25,0.0,6
6685,10,20,0,passOdds,25,-45.0,3
6686,5,20,0,buy8,25,-11.666666666666666,6
6687,5,0,20,yoleven,25,6.764705882352943,17
6688,9,20,0,place6,25,-13.611111111111109,3
6689,6,0,20,yoleven,25,-25.0,18
6690,4,0,20,aceDuece,25,30.555555555555557,9
6691,5,20,0,yoleven,25,-18.333333333333332,9
6692,6,20,0,yoleven,25,-31.666666666666668,18
6693,9,20,0,boxcars,25,-31.666666666666668,24
6694,6,0,20,dontCome,25,35.0,9
6695,6,20,0,cAndE,25,54.99999999999999,4
6696,9,0,20,hard8,25,8.076923076923077,13
6697,5,20,0,hard8,25,-7.727272727272726,11
6698,5,20,0,boxcars,25,-34.09090909090908,22
6699,8,0,20,boxcars,25,7.884615384615389,26
6700,5,20,0,hiLo,25,-4.9999999999999964,14
6701,9,0,20,place6,25,-7.333333333333331,5
6702,4,0,20,hard6,25,-6.8749999999999964,16
6703,6,0,20,hiLo,25,-20.384615384615387,26
6704,6,0,20,buy4,25,-6.562500000000002,4
6705,9,0,20,buy6,25,12.916666666666668,3
6706,9,0,20,place8,25,-0.2777777777777759,3
6707,4,0,20,boxcars,25,-11.153846153846153,13
6708,10,0,20,big8,25,45.0,3
6709,9,20,0,snakeeyes,25,-32.692307692307686,26
6710,8,0,20,hard10,25,35.0,4
6711,5,0,20,hard8,25,-7.727272727272725,11
6712,10,0,20,place8,25,-10.166666666666666,5
6713,4,20,0,buy6,25,-5.0,2
6714,4,0,20,place9,25,1.666666666666666,6
6715,5,0,20,hard6,25,18.333333333333343,18
6716,6,20,0,snakeeyes,25,-12.571428571428575,35
6717,6,0,20,hard4,25,-5.0000000000000036,7
6718,4,20,0,aceDuece,25,-37.0,10
6719,10,0,20,place6,25,0.3125000000000009,8
6720,10,20,0,aceDuece,25,-16.428571428571427,7
6721,6,20,0,hard8,25,-35.0,20
6722,10,0,20,hard8,25,-11.874999999999998,16
6723,8,0,20,yoleven,25,12.391304347826086,23
6724,8,0,20,place9,25,-15.000000000000002,4
6725,4,20,0,hard10,25,25.0,4
6726,6,20,0,hiLo,25,-14.6,25
6727,8,20,0,place4,25,-5.0,1
6728,4,0,20,hard10,25,21.66666666666666,6
6729,5,0,20,big8,25,20.0,4
6730,6,0,20,snakeeyes,25,-21.363636363636367,22
6731,10,0,20,hard4,25,11.0,10
6732,8,20,0,hard8,25,-26.53846153846154,13
6733,9,20,0,hard6,25,-30.0,8
6734,4,20,0,lay8,25,-31.666666666666664,3
6735,5,0,20,boxcars,25,-23.823529411764707,17
6736,4,0,20,place8,25,-11.458333333333332,4
6737,6,0,20,dontPassOdds,25,12.22222222222223,6
6738,6,20,0,boxcars,25,-27.400000000000002,25
6739,6,20,0,buy6,25,1.875,4
6740,8,0,20,buy6,25,-1.5625000000000002,4
6741,8,20,0,passOdds,25,-31.42857142857143,7
6742,8,20,0,place5,25,-20.000000000000004,4
6743,8,20,0,horn,25,-45.0,4
6744,9,0,20,dontCome,25,0.0,4
6745,6,20,0,hard4,25,-4.999999999999999,8
6746,4,0,20,place6,25,-6.458333333333332,8
6747,8,0,20,buy10,25,-18.214285714285715,7
6748,6,20,0,hard10,25,-33.57142857142857,7
6749,4,20,0,place4,25,-45.0,1
6750,10,0,20,buy9,25,-25.0,4
6751,8,0,20,aceDuece,25,-26.81818181818182,22
6752,9,20,0,passOdds,25,-10.833333333333332,3
6753,4,20,0,hiLo,25,-21.0,5
6754,4,20,0,boxcars,25,-25.0,14
6755,9,0,20,hard6,25,-7.142857142857145,14
6756,4,20,0,buy9,25,25.625,2
6757,5,20,0,place9,25,-17.0,5
6758,6,20,0,buy5,25,-25.0,4
6759,4,0,20,buy10,25,50.3125,4
6760,8,0,20,place6,25,-31.666666666666668,3
6761,5,20,0,aceDuece,25,-30.454545454545453,11
6762,9,20,0,place4,25,-45.0,2
6763,10,0,20,horn,25,-5.0,2
6764,9,20,0,hard4,25,-33.57142857142858,7
6765,9,20,0,world,25,-45.0,2
6766,6,0,20,world,25,-30.0,8
6767,6,20,0,place4,25,-18.333333333333332,3
6768,8,0,20,hard4,25,-5.0,8
6769,9,20,0,hiLo,25,-1.3636363636363604,11
6770,10,0,20,dontCome,25,45.0,4
6771,4,0,20,buy9,25,-25.0,2
6772,8,20,0,yoleven,25,-7.222222222222218,18
6773,10,20,0,snakeeyes,25,-40.0,8
6774,5,0,20,place8,25,-15.0,4
6775,9,0,20,buy4,25,-15.000000000000002,4
6776,10,20,0,buy8,25,-13.75,6
6777,8,0,20,anyCraps,25,35.0,3
6778,8,0,20,buy5,25,30.937500000000004,4
6779,6,0,20,aceDuece,25,-16.428571428571427,14
6780,8,20,0,hiLo,25,16.052631578947366,19
6781,9,0,20,place5,25,-31.666666666666664,3
6782,5,20,0,place6,25,20.625000000000004,8
6783,9,20,0,comeOdds,25,-45.0,2
6784,4,20,0,big6,25,-25.0,2
6785,4,20,0,buy5,25,57.08333333333334,3
6786,9,20,0,buy8,25,46.964285714285715,7
6787,8,20,0,aceDuece,25,-31.666666666666664,12
6788,10,20,0,hard8,25,-25.0,10
6789,9,0,20,aceDuece,25,-22.142857142857142,14
6790,8,20,0,cAndE,25,-33.57142857142857,7
6791,6,0,20,boxcars,25,6.800000000000001,25
6792,6,20,0,hard6,25,-3.666666666666666,15
6793,9,20,0,aceDuece,25,60.0,16
6794,9,0,20,anyCraps,25,-25.0,2
6795,6,0,20,hard8,25,2.4999999999999973,12
6796,8,20,0,hard6,25,2.5,12
6797,10,0,20,hiLo,25,-9.444444444444445,9
6798,4,20,0,snakeeyes,25,-28.529411764705884,17
6799,9,0,20,hard10,25,-15.000000000000002,8
6800,6,0,20,hard6,25,-23.18181818181818,11
6801,6,0,20,place8,25,8.541666666666668,4
6802,5,0,20,place10,25,-45.0,1
6803,10,20,0,hard6,25,-3.75,16
6804,10,20,0,hiLo,25,-31.666666666666668,6
6805,8,20,0,place10,25,-45.0,4
6806,8,0,20,cAndE,25,8.333333333333332,6
6807,4,20,0,hard4,25,19.0,5
6808,8,0,20,hard8,25,-12.272727272727273,11
6809,10,0,20,hard6,25,12.499999999999996,12
6810,5,0,20,dontCome,25,0.0,6
6811,9,20,0,buy6,25,22.083333333333336,6
6812,10,0,20,yoleven,25,30.0,8
6813,5,20,0,cAndE,25,-39.285714285714285,7
6814,5,0,20,buy8,25,-2.25,5
6815,10,0,20,cAndE,25,-25.0,2
6816,9,20,0,place5,25,-5.0,3
6817,6,20,0,passOdds,25,12.0,5
6818,9,0,20,hard4,25,-21.0,5
6819,4,20,0,place9,25,11.666666666666668,6
6820,6,20,0,buy8,25,21.875,2
6821,5,0,20,place6,25,-0.9523809523809508,7
6822,6,0,20,hard10,25,-25.0,6
6823,5,0,20,hard10,25,-16.428571428571427,7
6824,10,20,0,place5,25,41.66666666666667,3
6825,9,20,0,big6,25,-16.666666666666668,6
6826,10,20,0,place8,25,49.16666666666667,2
6827,10,20,0,buy9,25,-4.3749999999999964,4
6828,10,20,0,buy5,25,0.3125000000000018,4
6829,4,0,20,horn,25,-15.000000000000002,4
6830,6,20,0,comeOdds,25,-21.25,4
6831,4,0,20,buy6,25,-18.333333333333336,3
6832,6,0,20,buy9,25,-5.0,1
6833,5,0,20,buy10,25,11.875,2
6834,4,0,20,hiLo,25,-9.444444444444445,9
6835,8,20,0,place6,25,-18.333333333333336,3
6836,9,0,20,buy5,25,25.625,2
6837,8,20,0,hard4,25,-29.0,5
6838,5,20,0,hard6,25,-7.000000000000001,15
6839,4,0,20,snakeeyes,25,-15.000000000000002,16
6840,9,0,20,buy10,25,48.75,2
6841,6,0,20,buy10,25,21.999999999999996,5
6842,5,0,20,hiLo,25,-12.272727272727273,11
6843,4,20,0,buy8,25,-21.5625,4
6844,6,0,20,buy8,25,4.166666666666668,3
6845,6,0,20,horn,25,72.65625,8
6846,9,20,0,anyCraps,25,-5.0,1
6847,9,20,0,cAndE,25,-5.0,1
6848,10,20,0,yoleven,25,-37.72727272727273,11
6849,5,0,20,buy9,25,-15.000000000000002,4
6850,10,20,0,hard4,25,-18.333333333333336,3
6851,4,20,0,hard8,25,0.555555555555556,9
6852,4,0,20,yoleven,25,-22.77777777777778,9
6853,10,0,20,aceDuece,25,71.0,10
6854,9,20,0,hard10,25,51.0,5
6855,10,20,0,hard10,25,15.0,4
6856,5,20,0,big8,25,-25.0,2
6857,9,20,0,big8,25,45.0,1
6858,4,20,0,passOdds,25,-45.0,3
6859,4,20,0,comeOdds,25,12.5,2
6860,5,0,20,place4,25,-25.0,2
6861,4,0,20,buy5,25,56.25,1
6862,6,20,0,place6,25,-21.458333333333332,4
6863,4,0,20,lay6,25,84.58333333333331,1
6864,8,20,0,hard10,25,15.0,6
6865,6,20,0,place5,25,-20.0,4
6866,4,0,20,big8,25,1.666666666666667,3
6867,8,20,0,big8,25,15.0,6
6868,5,0,20,buy6,25,-1.5625,4
6869,8,0,20,world,25,-18.333333333333332,3
6870,10,20,0,place6,25,-4.499999999999995,5
6871,6,0,20,dontComeOdds,25,-45.0,1
6872,10,20,0,cAndE,25,-45.0,1
6873,4,0,20,world,25,-10.0,3
6874,9,0,20,buy8,25,35.416666666666664,3
6875,10,0,20,lay6,25,39.79166666666666,2
6876,5,0,20,hard4,25,43.0,5
6877,6,0,20,cAndE,25,-18.333333333333336,3
6878,5,0,20,bigRed,25,-15.000000000000002,4
6879,10,0,20,place9,25,-5.0,1
6880,4,0,20,big6,25,50.0,2
6881,6,20,0,buy9,25,-45.0,2
6882,5,20,0,buy4,25,-25.0,2
6883,10,0,20,buy6,25,8.5,5
6884,10,20,0,buy6,25,26.666666666666668,3
6885,10,20,0,bigRed,25,-25.0,2
6886,6,0,20,place10,25,20.0,4
6887,6,0,20,place9,25,-4.999999999999998,4
6888,6,0,20,buy5,25,25.625,2
6889,9,20,0,buy4,25,-45.0,1
6890,6,20,0,come,25,22.5,4
6891,8,20,0,come,25,15.0,3
6892,9,0,20,bigRed,25,57.5,2
6893,5,0,20,buy4,25,-45.0,2
6894,8,20,0,buy8,25,-45.0,2
6895,5,0,20,cAndE,25,-13.000000000000002,5
6896,10,20,0,place4,25,-18.333333333333336,3
6897,5,0,20,aceDuece,25,17.22222222222222,9
6898,6,0,20,big8,25,-20.0,2
6899,5,20,0,lay8,25,19.79166666666666,2
6900,5,20,0,horn,25,-25.0,4
6901,9,20,0,lay8,25,-30.069444444444443,3
6902,8,0,20,place5,25,-11.666666666666664,3
6903,6,20,0,big8,25,-11.666666666666664,3
6904,6,20,0,place8,25,-13.61111111111111,3
6905,8,20,0,big6,25,15.0,3
6906,10,20,0,place10,25,-45.0,1
6907,5,20,0,buy6,25,44.58333333333333,3
6908,5,20,0,place8,25,17.77777777777778,3
6909,8,20,0,place9,25,55.0,1
6910,10,0,20,place5,25,-5.0,3
6911,10,0,20,hard10,25,-5.0,1
6912,9,0,20,cAndE,25,-5.0,3
6913,5,20,0,anyCraps,25,-25.0,2
6914,8,20,0,buy10,25,-5.0,1
6915,8,20,0,buy6,25,8.75,1
6916,9,0,20,place10,25,-25.0,2
6917,10,20,0,buy4,25,-45.0,1
6918,5,20,0,place5,25,55.0,1
6919,10,20,0,big6,25,-5.0,1
6920,8,20,0,buy5,25,12.291666666666668,6
6921,8,0,20,field,25,6.666666666666664,3
6922,5,20,0,hard4,25,-45.0,3
6923,10,0,20,buy5,25,-45.0,2
6924,9,0,20,yoleven,25,-35.0,4
6925,6,0,20,bigRed,25,23.333333333333336,3
6926,4,0,20,bigRed,25,-45.0,1
6927,6,0,20,field,25,-45.0,1
6928,8,20,0,field,25,-5.0,1
6929,9,0,20,horn,25,-45.0,1
6930,5,20,0,comeOdds,25,6.25,2
6931,8,20,0,comeOdds,25,36.42857142857142,7
6932,4,20,0,yoleven,25,-25.0,4
6933,6,20,0,world,25,8.333333333333334,3
6934,6,20,0,lay6,25,39.79166666666666,1
6935,5,20,0,buy5,25,-45.0,2
6936,8,20,0,buy9,25,-31.666666666666664,3
6937,5,20,0,big6,25,75.0,2
6938,10,0,20,bigRed,25,-5.0,1
6939,4,20,0,place5,25,-45.0,2
6940,10,0,20,world,25,-5.0,1
6941,5,20,0,place10,25,-45.0,2
6942,8,0,20,dontPassOdds,25,-23.541666666666664,4
6943,8,20,0,place8,25,-13.61111111111111,6
6944,6,0,20,anyCraps,25,-18.333333333333336,3
6945,4,0,20,hard4,25,-5.0,1
6946,6,20,0,big6,25,0.0,2
6947,4,20,0,anyCraps,25,-25.0,2
6948,10,20,0,lay6,25,-5.0,1
6949,4,0,20,buy8,25,0.49999999999999867,5
6950,8,20,0,buy4,25,-5.0,1
6951,10,20,0,big8,25,-5.0,2
6952,4,20,0,big8,25,0.0,2
6953,6,0,20,place4,25,45.0,2
6954,10,0,20,place4,25,-5.0,1
6955,9,20,0,horn,25,-5.0,1
6956,8,0,20,bigRed,25,-31.666666666666664,3
6957,5,20,0,passOdds,25,6.25,2
6958,4,0,20,dontCome,25,0.0,2
6959,5,0,20,lay8,25,39.79166666666666,2
6960,10,20,0,anyCraps,25,-5.0,1
6961,6,0,20,lay8,25,-45.0,1
6962,9,20,0,place10,25,-45.0,1
6963,6,0,20,place5,25,1.666666666666667,3
6964,8,0,20,buy9,25,-25.0,2
6965,9,0,20,lay6,25,19.791666666666664,2
6966,4,0,20,place5,25,-5.0,2
6967,5,20,0,buy10,25,-45.0,1
6968,9,0,20,big6,25,45.0,1
6969,8,20,0,lay6,25,-5.0,1
6970,5,0,20,world,25,-5.0,1
6971,4,20,0,cAndE,25,95.0,1
6972,8,0,20,big6,25,-45.0,1
6973,9,0,20,big8,25,17.0,5
6974,8,20,0,bigRed,25,-25.0,2
6975,4,20,0,horn,25,148.75,1
6976,9,20,0,buy5,25,-5.0,1
6977,8,0,20,place10,25,-5.0,1
6978,4,0,20,anyCraps,25,-5.0,1
6979,8,0,20,buy4,25,-45.0,1
6980,4,20,0,field,25,45.0,1
6981,6,20,0,buy10,25,-45.0,1
6982,10,0,20,anyCraps,25,-45.0,2
6983,6,20,0,place9,25,-5.0,1
6984,4,0,20,place10,25,-5.0,1
6985,10,0,20,big6,25,-5.0,1
6986,6,20,0,horn,25,-45.0,1
6987,5,0,20,horn,25,55.0,1
6988,4,0,20,lay8,25,-45.0,1
6989,10,0,20,buy8,25,102.5,1
6990,12,25,0,None,0,-25.0,392
6991,4,0,25,None,0,9.210526315789467,494
6992,9,0,25,None,0,4.129793510324482,678
6993,7,25,0,None,0,25.0,2180
6994,2,25,0,None,0,-25.0,399
6995,10,0,25,None,0,8.436853002070398,483
6996,4,25,0,None,0,-8.165322580645157,496
6997,8,0,25,None,0,1.9744835965978127,823
6998,3,0,25,None,0,25.0,682
6999,11,0,25,None,0,-25.0,661
7000,11,25,0,None,0,25.0,751
7001,6,25,0,None,0,-1.737338044758541,849
7002,3,25,0,None,0,-25.0,745
7003,5,0,25,None,0,4.60057061340941,701
7004,9,25,0,None,0,-6.2591508052708695,683
7005,7,0,25,None,0,-25.0,2111
7006,12,0,25,None,0,25.0,346
7007,10,25,0,None,0,-8.884297520661157,484
7008,9,0,25,buy9,5,20.0,1
7009,6,0,25,None,0,3.0066815144766097,898
7010,5,25,0,None,0,-3.7671232876712355,730
7011,10,0,25,snakeeyes,5,20.0,4
7012,8,25,0,None,0,-2.247502774694782,901
7013,9,25,0,hard6,5,-5.0,2
7014,5,25,0,buy10,5,-5.0,2
7015,9,0,25,hard10,5,20.0,1
7016,2,0,25,None,0,25.0,335
7017,8,25,0,buy8,5,0.375,2
7018,6,25,0,field,5,-22.5,2
7019,8,0,25,hard8,5,20.0,2
