,Unnamed: 0,Point,Pass,DontPass,betName,betAmt,Q,N
5686,5686.0,9,20,0,snakeeyes,25,22.38636363636364,44
5687,5687.0,5,20,0,place9,25,19.444444444444443,9
5688,5688.0,6,20,0,comeOdds,25,-11.470588235294118,17
5689,5689.0,4,0,20,snakeeyes,25,17.291666666666664,24
5690,5690.0,4,20,0,buy8,25,-18.22368421052632,19
5691,5691.0,6,20,0,place4,25,-45.0,1
5692,5692.0,5,20,0,buy5,25,-16.071428571428573,7
5693,5693.0,8,20,0,place10,25,-31.666666666666664,3
5694,5694.0,5,20,0,passOdds,25,-1.0714285714285712,7
5695,5695.0,5,20,0,hard4,25,1.6666666666666679,6
5696,5696.0,10,0,20,hard8,25,47.0,25
5697,5697.0,8,0,20,dontComeOdds,25,3.281250000000005,16
5698,5698.0,9,20,0,hard8,25,6.61290322580645,31
5699,5699.0,9,20,0,hard10,25,6.428571428571429,7
5700,5700.0,6,0,20,dontPassOdds,25,5.069444444444448,12
5701,5701.0,9,20,0,big6,25,6.666666666666664,6
5702,5702.0,5,20,0,dontCome,25,0.9999999999999998,5
5703,5703.0,4,0,20,lay8,25,-25.0,2
5704,5704.0,4,20,0,buy5,25,41.5625,4
5705,5705.0,5,0,20,big8,25,6.428571428571432,7
5706,5706.0,5,0,20,buy10,25,-20.416666666666664,3
5707,5707.0,6,20,0,horn,25,43.125,10
5708,5708.0,8,20,0,come,25,-15.0,3
5709,5709.0,10,20,0,place5,25,-13.0,10
5710,5710.0,5,0,20,buy4,25,-25.0,2
5711,5711.0,8,0,20,place6,25,-6.842105263157896,19
5712,5712.0,6,0,20,hard10,25,-2.1428571428571432,14
5713,5713.0,5,0,20,buy6,25,5.833333333333333,15
5714,5714.0,5,20,0,buy9,25,-4.374999999999997,8
5715,5715.0,6,20,0,buy6,25,-9.84375,8
5716,5716.0,8,0,20,hard4,25,-30.000000000000004,8
5717,5717.0,8,20,0,anyCraps,25,195.0,1
5718,5718.0,5,0,20,hard10,25,-5.0,4
5719,5719.0,4,0,20,hard8,25,9.827586206896553,29
5720,5720.0,9,0,20,cAndE,25,7.0,5
5721,5721.0,5,20,0,comeOdds,25,23.333333333333336,3
5722,5722.0,9,0,20,buy8,25,-7.083333333333334,12
5723,5723.0,5,0,20,hard8,25,-6.714285714285712,35
5724,5724.0,10,0,20,buy5,25,5.625000000000001,4
5725,5725.0,10,20,0,aceDuece,25,-5.0,17
5726,5726.0,10,0,20,aceDuece,25,55.00000000000001,22
5727,5727.0,4,0,20,cAndE,25,-5.0,1
5728,5728.0,8,20,0,cAndE,25,-25.0,10
5729,5729.0,9,20,0,place9,25,-20.0,4
5730,5730.0,5,20,0,big8,25,-26.42857142857143,7
5731,5731.0,9,20,0,buy4,25,-5.0,2
5732,5732.0,9,0,20,hard10,25,-27.857142857142858,7
5733,5733.0,10,20,0,buy5,25,1.428571428571435,7
5734,5734.0,10,20,0,hiLo,25,61.66666666666667,9
5735,5735.0,6,20,0,place6,25,6.363636363636364,11
5736,5736.0,4,20,0,buy9,25,-45.0,3
5737,5737.0,8,0,20,place5,25,-13.57142857142857,7
5738,5738.0,4,0,20,place8,25,10.933333333333334,25
5739,5739.0,5,20,0,place6,25,-12.753623188405795,23
5740,5740.0,4,0,20,buy9,25,-9.687499999999996,8
5741,5741.0,6,0,20,field,25,0.0,2
5742,5742.0,5,0,20,dontPassOdds,25,-4.16666666666667,4
5743,5743.0,6,0,20,dontComeOdds,25,23.666666666666675,5
5744,5744.0,5,20,0,lay6,25,19.79166666666666,2
5745,5745.0,8,20,0,big6,25,20.0,2
5746,5746.0,9,0,20,buy5,25,-14.791666666666666,12
5747,5747.0,10,0,20,horn,25,-25.0,2
5748,5748.0,10,0,20,cAndE,25,-25.0,2
5749,5749.0,5,20,0,horn,25,-11.666666666666664,3
5750,5750.0,4,0,20,buy5,25,11.750000000000004,10
5751,5751.0,10,20,0,hard10,25,3.0,5
5752,5752.0,5,20,0,big6,25,10.714285714285714,7
5753,5753.0,4,20,0,comeOdds,25,24.0,5
5754,5754.0,10,0,20,yoleven,25,12.500000000000004,16
5755,5755.0,10,20,0,hard4,25,-5.000000000000007,5
5756,5756.0,6,0,20,buy9,25,-7.678571428571429,7
5757,5757.0,6,0,20,place4,25,30.0,2
5758,5758.0,10,20,0,place8,25,-19.1025641025641,13
5759,5759.0,8,0,20,place10,25,-45.0,3
5760,5760.0,4,0,20,big6,25,5.000000000000001,7
5761,5761.0,6,0,20,place9,25,-18.333333333333332,6
5762,5762.0,8,0,20,big6,25,48.33333333333333,3
5763,5763.0,10,20,0,yoleven,25,-31.666666666666668,15
5764,5764.0,4,0,20,dontPassOdds,25,32.5,1
5765,5765.0,9,20,0,place5,25,10.0,4
5766,5766.0,5,0,20,hard4,25,35.0,5
5767,5767.0,6,20,0,buy5,25,15.833333333333337,6
5768,5768.0,4,20,0,aceDuece,25,-35.0,12
5769,5769.0,6,20,0,big8,25,31.66666666666667,3
5770,5770.0,6,0,20,place5,25,3.0,5
5771,5771.0,6,0,20,cAndE,25,-21.0,10
5772,5772.0,4,0,20,yoleven,25,-23.666666666666668,15
5773,5773.0,8,0,20,hard10,25,-29.0,5
5774,5774.0,4,0,20,aceDuece,25,37.85714285714286,14
5775,5775.0,8,20,0,place5,25,-8.333333333333332,6
5776,5776.0,10,0,20,buy9,25,1.7763568394002505e-15,9
5777,5777.0,6,20,0,come,25,9.0,5
5778,5778.0,4,20,0,big8,25,45.0,1
5779,5779.0,10,0,20,place9,25,30.000000000000004,4
5780,5780.0,5,0,20,horn,25,10.0,4
5781,5781.0,9,0,20,dontPassOdds,25,16.249999999999993,4
5782,5782.0,8,20,0,big8,25,-15.0,3
5783,5783.0,10,0,20,place5,25,15.000000000000002,6
5784,5784.0,4,20,0,buy10,25,-45.0,1
5785,5785.0,8,0,20,place9,25,-17.0,5
5786,5786.0,6,0,20,buy5,25,0.3124999999999998,4
5787,5787.0,5,20,0,world,25,-20.0,1
5788,5788.0,4,20,0,hard10,25,75.0,2
5789,5789.0,9,20,0,dontCome,25,-5.0,2
5790,5790.0,4,20,0,place5,25,-45.0,7
5791,5791.0,5,0,20,lay6,25,19.79166666666666,2
5792,5792.0,10,20,0,comeOdds,25,-45.0,2
5793,5793.0,9,0,20,world,25,-5.0,2
5794,5794.0,9,20,0,hard4,25,-29.0,5
5795,5795.0,8,20,0,buy10,25,-14.999999999999996,4
5796,5796.0,9,20,0,cAndE,25,-15.0,6
5797,5797.0,6,20,0,buy4,25,-31.666666666666664,3
5798,5798.0,8,0,20,bigRed,25,-31.666666666666664,3
5799,5799.0,9,20,0,lay6,25,-45.0,2
5800,5800.0,9,0,20,place4,25,25.0,1
5801,5801.0,8,20,0,place6,25,6.363636363636364,11
5802,5802.0,6,0,20,anyCraps,25,-25.0,2
5803,5803.0,10,0,20,big8,25,-0.7142857142857153,7
5804,5804.0,6,20,0,place9,25,35.0,2
5805,5805.0,8,0,20,buy4,25,16.5,5
5806,5806.0,8,20,0,field,25,5.0,1
5807,5807.0,8,20,0,buy9,25,2.0833333333333335,3
5808,5808.0,5,0,20,place9,25,-8.999999999999998,5
5809,5809.0,10,0,20,big6,25,-25.0,2
5810,5810.0,8,20,0,buy4,25,-8.125,2
5811,5811.0,10,20,0,buy9,25,-11.25,6
5812,5812.0,10,0,20,lay6,25,-45.0,1
5813,5813.0,8,0,20,lay6,25,19.79166666666666,2
5814,5814.0,9,0,20,buy10,25,6.25,6
5815,5815.0,9,0,20,anyCraps,25,-18.33333333333333,3
5816,5816.0,6,20,0,lay8,25,-0.2083333333333357,1
5817,5817.0,4,0,20,place9,25,-7.857142857142856,7
5818,5818.0,8,0,20,buy10,25,-18.333333333333336,3
5819,5819.0,10,20,0,dontCome,25,3.5714285714285716,7
5820,5820.0,5,20,0,place5,25,4.9999999999999964,4
5821,5821.0,4,0,20,dontComeOdds,25,32.5,1
5822,5822.0,4,20,0,place4,25,65.0,2
5823,5823.0,9,20,0,horn,25,91.875,2
5824,5824.0,4,20,0,anyCraps,25,-5.0,1
5825,5825.0,6,20,0,buy10,25,-25.0,2
5826,5826.0,10,0,20,place4,25,-25.0,2
5827,5827.0,5,20,0,field,25,-5.0,1
5828,5828.0,6,20,0,world,25,-12.5,4
5829,5829.0,6,20,0,anyCraps,25,-45.0,3
5830,5830.0,8,20,0,place9,25,15.0,3
5831,5831.0,6,0,20,buy10,25,-45.0,1
5832,5832.0,6,20,0,place10,25,-45.0,1
5833,5833.0,9,20,0,lay8,25,-5.0,2
5834,5834.0,4,0,20,big8,25,-9.285714285714286,7
5835,5835.0,8,20,0,buy5,25,-18.333333333333336,3
5836,5836.0,6,20,0,big6,25,-9.0,5
5837,5837.0,6,0,20,big8,25,-1.6666666666666679,3
5838,5838.0,9,0,20,lay8,25,19.791666666666657,2
5839,5839.0,5,0,20,place4,25,-5.0,1
5840,5840.0,6,25,0,None,0,-1.1962134251290881,2905
5841,5841.0,10,0,25,None,0,8.759213759213779,2035
5842,5842.0,3,25,0,None,0,-25.0,1684
5843,5843.0,3,0,25,None,0,25.0,2153
5844,5844.0,8,25,0,None,0,-2.054685001598975,3127
5845,5845.0,9,0,25,None,0,4.859402460456947,2845
5846,5846.0,7,25,0,None,0,25.0,5314
5847,5847.0,6,0,25,None,0,2.257933279088692,3687
5848,5848.0,11,25,0,None,0,25.0,1753
5849,5849.0,10,25,0,None,0,-9.470158343483542,1642
5850,5850.0,5,25,0,None,0,-4.678800856531045,2335
5851,5851.0,9,25,0,None,0,-5.3467000835422,2394
5852,5852.0,12,25,0,None,0,-25.0,934
5853,5853.0,7,0,25,None,0,-25.0,6533
5854,5854.0,8,0,25,None,0,2.5820333512641147,3718
5855,5855.0,5,0,25,None,0,4.68482356971565,2919
5856,5856.0,4,0,25,None,0,9.261974584555217,2046
5857,5857.0,4,25,0,None,0,-7.221577726218102,1724
5858,5858.0,11,0,25,None,0,-25.0,2155
5859,5859.0,12,0,25,None,0,25.0,1088
5860,5860.0,2,25,0,None,0,-25.0,930
5861,5861.0,2,0,25,None,0,25.0,1110
5862,5862.0,6,0,25,boxcars,10,5.0,10
5863,5863.0,4,25,0,snakeeyes,10,-35.0,5
5864,5864.0,5,25,0,boxcars,10,-28.75,8
5865,5865.0,6,0,25,snakeeyes,10,-6.428571428571427,7
5866,5866.0,4,0,25,snakeeyes,10,33.33333333333333,6
5867,5867.0,9,0,25,boxcars,10,28.750000000000004,8
5868,5868.0,9,25,0,yoleven,10,15.0,1
5869,5869.0,10,25,0,snakeeyes,10,-35.0,4
5870,5870.0,5,0,25,boxcars,10,7.857142857142858,7
5871,5871.0,5,0,25,hiLo,10,-35.0,2
5872,5872.0,9,0,25,snakeeyes,10,-5.0,5
5873,5873.0,5,25,0,yoleven,10,15.0,1
5874,5874.0,6,25,0,boxcars,10,-5.833333333333333,12
5875,5875.0,4,0,25,boxcars,10,3.888888888888889,9
5876,5876.0,10,0,25,hard8,10,48.333333333333336,3
5877,5877.0,5,0,25,snakeeyes,10,35.0,8
5878,5878.0,8,25,0,yoleven,10,-35.0,3
5879,5879.0,9,0,25,yoleven,10,2.499999999999999,4
5880,5880.0,6,0,25,yoleven,10,-1.666666666666668,3
5881,5881.0,10,0,25,boxcars,10,-5.000000000000001,5
5882,5882.0,6,25,0,yoleven,10,-18.333333333333332,3
5883,5883.0,8,0,25,dontComeOdds,10,33.33333333333334,1
5884,5884.0,8,0,25,snakeeyes,10,10.454545454545455,11
5885,5885.0,10,25,0,anyCraps,10,15.0,1
5886,5886.0,6,25,0,snakeeyes,10,60.71428571428572,7
5887,5887.0,8,25,0,hiLo,10,-10.0,2
5888,5888.0,9,0,25,hard6,10,-35.0,2
5889,5889.0,10,25,0,hard6,10,-35.0,2
5890,5890.0,9,25,0,boxcars,10,-6.428571428571429,7
5891,5891.0,6,25,0,hard8,10,40.0,2
5892,5892.0,10,25,0,boxcars,10,-1.6666666666666643,3
5893,5893.0,5,25,0,place6,10,0.8333333333333357,2
5894,5894.0,8,25,0,boxcars,10,-16.25,8
5895,5895.0,9,25,0,snakeeyes,10,2.499999999999999,4
5896,5896.0,4,25,0,hiLo,10,15.0,1
5897,5897.0,5,25,0,hard8,10,-35.0,3
5898,5898.0,10,25,0,hard4,10,15.0,1
5899,5899.0,5,0,25,aceDuece,10,-1.6666666666666679,3
5900,5900.0,9,0,25,hiLo,10,-10.0,2
5901,5901.0,4,25,0,buy8,10,-35.0,1
5902,5902.0,8,25,0,snakeeyes,10,-13.571428571428573,7
5903,5903.0,5,25,0,buy6,10,-24.25,2
5904,5904.0,4,25,0,boxcars,10,-9.999999999999998,4
5905,5905.0,10,25,0,yoleven,10,15.0,1
5906,5906.0,9,25,0,big8,10,15.0,1
5907,5907.0,8,25,0,aceDuece,10,15.0,2
5908,5908.0,9,25,0,hard8,10,-18.333333333333332,3
5909,5909.0,5,25,0,snakeeyes,10,16.11111111111111,9
5910,5910.0,9,0,25,dontCome,10,35.0,1
5911,5911.0,4,0,25,hiLo,10,-35.0,1
5912,5912.0,8,0,25,hiLo,10,175.0,1
5913,5913.0,8,25,0,hard8,10,-35.0,1
5914,5914.0,4,25,0,buy4,10,44.5,1
5915,5915.0,4,25,0,hard8,10,-18.333333333333336,3
5916,5916.0,8,0,25,boxcars,10,67.22222222222223,9
5917,5917.0,6,0,25,hiLo,10,15.0,2
5918,5918.0,5,25,0,passOdds,10,40.0,1
5919,5919.0,9,0,25,aceDuece,10,-35.0,1
5920,5920.0,8,0,25,yoleven,10,70.0,2
5921,5921.0,5,0,25,hard6,10,-35.0,1
5922,5922.0,10,0,25,snakeeyes,10,2.5000000000000018,4
5923,5923.0,4,25,0,hard8,15,-21.42857142857143,35
5924,5924.0,8,0,25,aceDuece,15,9.130434782608699,23
5925,5925.0,6,0,25,aceDuece,15,10.714285714285719,28
5926,5926.0,9,0,25,boxcars,15,17.916666666666664,48
5927,5927.0,6,0,25,hiLo,15,1.851851851851852,27
5928,5928.0,10,25,0,buy6,15,3.541666666666666,6
5929,5929.0,4,0,25,dontCome,15,8.571428571428571,28
5930,5930.0,5,25,0,yoleven,15,1.538461538461541,13
5931,5931.0,5,25,0,hard4,15,-40.0,2
5932,5932.0,10,0,25,place8,15,20.41666666666667,12
5933,5933.0,10,0,25,hard4,15,14.999999999999996,4
5934,5934.0,9,25,0,boxcars,15,-22.258064516129032,31
5935,5935.0,6,25,0,hard4,15,-40.0,1
5936,5936.0,10,0,25,dontCome,15,20.95238095238095,21
5937,5937.0,9,0,25,bigRed,15,28.75,4
5938,5938.0,10,0,25,hard6,15,15.263157894736839,19
5939,5939.0,9,25,0,hard6,15,-20.55555555555555,18
5940,5940.0,8,25,0,hard8,15,13.333333333333334,15
5941,5941.0,5,25,0,boxcars,15,8.000000000000005,35
5942,5942.0,5,0,25,hard8,15,26.666666666666654,18
5943,5943.0,9,0,25,snakeeyes,15,25.357142857142865,42
5944,5944.0,9,25,0,hiLo,15,17.222222222222225,18
5945,5945.0,4,25,0,place6,15,-5.833333333333331,15
5946,5946.0,10,0,25,boxcars,15,-7.567567567567566,37
5947,5947.0,4,25,0,yoleven,15,-35.45454545454545,11
5948,5948.0,8,0,25,yoleven,15,-1.4814814814814818,27
5949,5949.0,5,0,25,buy6,15,9.1875,4
5950,5950.0,6,0,25,boxcars,15,12.132352941176475,68
5951,5951.0,5,0,25,yoleven,15,-2.4999999999999996,12
5952,5952.0,10,25,0,buy5,15,-4.958333333333334,6
5953,5953.0,6,0,25,dontPassOdds,15,22.0,5
5954,5954.0,6,0,25,snakeeyes,15,-16.086956521739136,69
5955,5955.0,8,25,0,big6,15,-40.0,1
5956,5956.0,8,0,25,boxcars,15,-3.9726027397260264,73
5957,5957.0,10,25,0,hard10,15,-33.75,8
5958,5958.0,8,0,25,hiLo,15,6.666666666666665,18
5959,5959.0,8,25,0,boxcars,15,3.913536161803677e-15,52
5960,5960.0,4,25,0,snakeeyes,15,-3.7499999999999956,28
5961,5961.0,4,25,0,boxcars,15,-16.08695652173913,23
5962,5962.0,5,25,0,hiLo,15,22.941176470588232,17
5963,5963.0,6,0,25,dontCome,15,12.0,20
5964,5964.0,9,25,0,snakeeyes,15,-11.27450980392157,51
5965,5965.0,4,0,25,hard6,15,11.515151515151517,33
5966,5966.0,9,25,0,buy6,15,-0.3249999999999993,10
5967,5967.0,9,25,0,big6,15,-40.0,1
5968,5968.0,4,25,0,buy6,15,-5.055555555555555,9
5969,5969.0,10,25,0,hard8,15,-2.500000000000001,24
5970,5970.0,5,25,0,hard6,15,-14.999999999999996,22
5971,5971.0,10,25,0,boxcars,15,-4.500000000000002,30
5972,5972.0,6,0,25,hard10,15,-15.0,2
5973,5973.0,5,0,25,boxcars,15,17.368421052631575,38
5974,5974.0,8,25,0,snakeeyes,15,-0.36363636363636587,55
5975,5975.0,8,25,0,hard6,15,-23.333333333333332,15
5976,5976.0,9,0,25,hard8,15,-0.5263157894736832,19
5977,5977.0,9,25,0,hard8,15,3.7500000000000004,16
5978,5978.0,6,0,25,yoleven,15,-17.083333333333332,24
5979,5979.0,9,25,0,place6,15,12.142857142857142,7
5980,5980.0,5,25,0,big6,15,-40.0,2
5981,5981.0,4,0,25,boxcars,15,10.517241379310345,29
5982,5982.0,4,0,25,buy6,15,5.562499999999999,12
5983,5983.0,5,0,25,buy9,15,5.583333333333336,3
5984,5984.0,9,25,0,yoleven,15,-12.777777777777775,18
5985,5985.0,9,0,25,big6,15,0.0,2
5986,5986.0,6,0,25,hard8,15,-27.5,12
5987,5987.0,5,0,25,dontComeOdds,15,-2.5,2
5988,5988.0,8,25,0,world,15,56.5,2
5989,5989.0,4,0,25,snakeeyes,15,-6.666666666666666,18
5990,5990.0,5,0,25,hard4,15,-20.0,5
5991,5991.0,5,25,0,hard8,15,10.0,17
5992,5992.0,6,0,25,horn,15,13.333333333333332,3
5993,5993.0,6,25,0,hiLo,15,-6.363636363636363,22
5994,5994.0,6,25,0,snakeeyes,15,-18.37837837837838,37
5995,5995.0,10,0,25,hiLo,15,38.00000000000001,5
5996,5996.0,8,25,0,hiLo,15,-17.272727272727273,22
5997,5997.0,6,25,0,boxcars,15,7.6000000000000005,50
5998,5998.0,4,0,25,hiLo,15,23.84615384615385,13
5999,5999.0,5,25,0,snakeeyes,15,-16.31578947368422,38
6000,6000.0,10,25,0,buy8,15,-29.25,6
6001,6001.0,4,25,0,aceDuece,15,-11.0,10
6002,6002.0,9,25,0,buy5,15,15.875,4
6003,6003.0,10,25,0,lay8,15,-26.5625,2
6004,6004.0,5,0,25,aceDuece,15,16.5625,32
6005,6005.0,9,25,0,place9,15,3.0000000000000018,4
6006,6006.0,10,25,0,snakeeyes,15,-4.565217391304346,23
6007,6007.0,4,25,0,hard6,15,-19.31034482758621,29
6008,6008.0,8,0,25,dontCome,15,-13.333333333333334,12
6009,6009.0,5,25,0,buy8,15,-8.365384615384615,13
6010,6010.0,10,25,0,aceDuece,15,15.0,8
6011,6011.0,6,25,0,hard10,15,-6.000000000000002,5
6012,6012.0,4,0,25,place6,15,14.999999999999998,12
6013,6013.0,5,0,25,hard6,15,-3.0434782608695654,23
6014,6014.0,4,0,25,buy10,15,24.75,3
6015,6015.0,9,0,25,hard6,15,-4.705882352941177,17
6016,6016.0,10,0,25,hard8,15,17.407407407407405,27
6017,6017.0,10,0,25,yoleven,15,29.166666666666664,12
6018,6018.0,9,0,25,buy8,15,-10.325,10
6019,6019.0,8,25,0,aceDuece,15,-1.0526315789473664,19
6020,6020.0,4,25,0,hiLo,15,38.0,10
6021,6021.0,8,0,25,snakeeyes,15,-0.4098360655737702,61
6022,6022.0,8,0,25,hard6,15,-5.384615384615385,26
6023,6023.0,10,0,25,place5,15,-2.799999999999998,10
6024,6024.0,9,0,25,dontCome,15,9.999999999999998,16
6025,6025.0,5,25,0,comeOdds,15,-22.5,5
6026,6026.0,9,0,25,hiLo,15,12.0,20
6027,6027.0,4,25,0,big6,15,-16.25,8
6028,6028.0,5,25,0,aceDuece,15,0.8333333333333313,12
6029,6029.0,10,0,25,snakeeyes,15,21.944444444444443,36
6030,6030.0,9,0,25,place8,15,-10.555555555555554,9
6031,6031.0,6,25,0,hard8,15,-16.666666666666664,15
6032,6032.0,5,0,25,buy8,15,-18.57142857142857,7
6033,6033.0,10,25,0,hard6,15,1.666666666666663,24
6034,6034.0,8,25,0,horn,15,-18.0,5
6035,6035.0,6,25,0,passOdds,15,-4.428571428571429,14
6036,6036.0,8,0,25,cAndE,15,-3.3333333333333357,6
6037,6037.0,5,0,25,world,15,-23.333333333333332,3
6038,6038.0,5,0,25,snakeeyes,15,-4.285714285714285,42
6039,6039.0,4,0,25,aceDuece,15,-20.0,10
6040,6040.0,9,0,25,yoleven,15,15.999999999999998,15
6041,6041.0,6,25,0,hard6,15,-22.352941176470583,17
6042,6042.0,9,25,0,buy4,15,-40.0,1
6043,6043.0,9,25,0,passOdds,15,18.333333333333332,6
6044,6044.0,5,25,0,place8,15,3.750000000000007,6
6045,6045.0,10,0,25,buy6,15,13.678571428571429,7
6046,6046.0,8,25,0,place8,15,-16.428571428571427,7
6047,6047.0,5,0,25,big8,15,-23.333333333333332,3
6048,6048.0,10,0,25,dontPassOdds,15,32.5,1
6049,6049.0,4,25,0,buy10,15,-40.0,2
6050,6050.0,4,25,0,buy8,15,11.750000000000002,11
6051,6051.0,5,0,25,dontCome,15,5.714285714285713,21
6052,6052.0,5,0,25,place6,15,-9.583333333333334,6
6053,6053.0,10,25,0,lay6,15,-40.0,1
6054,6054.0,6,0,25,hard4,15,-15.0,2
6055,6055.0,5,25,0,buy9,15,-40.0,2
6056,6056.0,4,25,0,buy9,15,-27.5,4
6057,6057.0,10,0,25,buy8,15,-2.0384615384615383,13
6058,6058.0,5,0,25,place9,15,10.0,1
6059,6059.0,8,25,0,yoleven,15,16.8421052631579,19
6060,6060.0,8,25,0,passOdds,15,7.428571428571429,7
6061,6061.0,4,0,25,place5,15,5.999999999999997,7
6062,6062.0,9,25,0,place8,15,-3.499999999999999,5
6063,6063.0,6,25,0,place6,15,-19.375,8
6064,6064.0,9,25,0,aceDuece,15,-5.652173913043478,23
6065,6065.0,5,25,0,cAndE,15,30.0,3
6066,6066.0,4,25,0,place5,15,-0.5,4
6067,6067.0,6,25,0,yoleven,15,5.882352941176473,17
6068,6068.0,9,0,25,dontPassOdds,15,5.0,5
6069,6069.0,9,25,0,comeOdds,15,47.5,4
6070,6070.0,6,25,0,aceDuece,15,9.374999999999996,16
6071,6071.0,8,25,0,hard10,15,-40.0,1
6072,6072.0,9,25,0,horn,15,-40.0,1
6073,6073.0,5,25,0,buy5,15,-40.0,3
6074,6074.0,8,0,25,buy6,15,-7.75,3
6075,6075.0,8,25,0,hard4,15,-15.0,2
6076,6076.0,8,25,0,comeOdds,15,-29.625,8
6077,6077.0,6,0,25,hard6,15,10.0,3
6078,6078.0,4,0,25,hard8,15,7.500000000000002,20
6079,6079.0,4,0,25,buy5,15,-6.178571428571429,7
6080,6080.0,8,0,25,hard10,15,-40.0,1
6081,6081.0,6,0,25,buy8,15,11.875,6
6082,6082.0,8,0,25,place6,15,-40.0,5
6083,6083.0,9,0,25,aceDuece,15,-13.333333333333334,15
6084,6084.0,9,0,25,place6,15,19.500000000000007,5
6085,6085.0,10,25,0,place6,15,-1.6666666666666625,12
6086,6086.0,6,25,0,place8,15,-12.499999999999998,3
6087,6087.0,6,25,0,comeOdds,15,-30.77777777777778,9
6088,6088.0,9,25,0,buy8,15,-17.958333333333336,6
6089,6089.0,8,25,0,buy10,15,-40.0,1
6090,6090.0,5,0,25,hiLo,15,3.461538461538461,26
6091,6091.0,10,25,0,hard4,15,-40.0,1
6092,6092.0,10,0,25,aceDuece,15,17.5,12
6093,6093.0,9,25,0,buy9,15,46.75,1
6094,6094.0,5,25,0,buy6,15,-6.666666666666667,6
6095,6095.0,8,0,25,dontComeOdds,15,-1.2499999999999982,4
6096,6096.0,4,0,25,lay8,15,36.875,1
6097,6097.0,10,25,0,comeOdds,15,7.5,4
6098,6098.0,10,25,0,place8,15,-12.499999999999996,15
6099,6099.0,9,25,0,hard10,15,-6.666666666666668,3
6100,6100.0,5,0,25,big6,15,3.3333333333333357,3
6101,6101.0,8,25,0,buy6,15,-7.1,5
6102,6102.0,8,0,25,bigRed,15,22.5,2
6103,6103.0,6,25,0,cAndE,15,10.0,2
6104,6104.0,6,25,0,buy6,15,21.6875,4
6105,6105.0,5,0,25,dontPassOdds,15,10.0,3
6106,6106.0,6,25,0,buy4,15,48.5,1
6107,6107.0,9,25,0,come,15,-40.0,1
6108,6108.0,9,25,0,hard4,15,-20.0,5
6109,6109.0,6,25,0,place4,15,2.0,1
6110,6110.0,10,0,25,place6,15,15.769230769230774,13
6111,6111.0,5,25,0,place5,15,-40.0,1
6112,6112.0,8,0,25,hard4,15,-23.333333333333332,3
6113,6113.0,10,25,0,yoleven,15,-23.33333333333333,9
6114,6114.0,4,25,0,lay6,15,11.874999999999998,2
6115,6115.0,4,25,0,place8,15,22.85714285714287,7
6116,6116.0,4,25,0,big8,15,-30.0,3
6117,6117.0,6,25,0,buy9,15,-3.25,1
6118,6118.0,4,0,25,place10,15,10.0,1
6119,6119.0,9,0,25,buy10,15,7.125,2
6120,6120.0,10,25,0,big8,15,-13.333333333333334,6
6121,6121.0,8,0,25,buy4,15,10.0,1
6122,6122.0,8,25,0,big8,15,40.0,3
6123,6123.0,8,25,0,place5,15,-40.0,1
6124,6124.0,6,0,25,cAndE,15,10.0,1
6125,6125.0,9,0,25,big8,15,-40.0,2
6126,6126.0,8,0,25,world,15,9.333333333333336,3
6127,6127.0,5,0,25,horn,15,10.0,1
6128,6128.0,8,25,0,buy8,15,9.35,5
6129,6129.0,8,0,25,hard8,15,18.333333333333332,6
6130,6130.0,4,25,0,place4,15,-9.333333333333337,6
6131,6131.0,4,0,25,place8,15,30.000000000000007,4
6132,6132.0,10,25,0,place9,15,-40.0,3
6133,6133.0,5,25,0,passOdds,15,-5.0,5
6134,6134.0,6,0,25,bigRed,15,18.333333333333336,3
6135,6135.0,10,25,0,place5,15,-20.0,5
6136,6136.0,8,25,0,cAndE,15,-30.0,5
6137,6137.0,4,0,25,hard10,15,10.0,1
6138,6138.0,4,25,0,hard10,15,-23.333333333333336,3
6139,6139.0,6,25,0,big6,15,-40.0,1
6140,6140.0,10,25,0,place10,15,52.0,2
6141,6141.0,4,0,25,buy9,15,5.583333333333336,3
6142,6142.0,8,0,25,place10,15,94.0,1
6143,6143.0,9,0,25,horn,15,10.0,1
6144,6144.0,6,0,25,place4,15,-40.0,1
6145,6145.0,8,25,0,place6,15,-3.124999999999994,4
6146,6146.0,5,0,25,cAndE,15,10.0,1
6147,6147.0,10,0,25,world,15,103.0,1
6148,6148.0,4,0,25,big6,15,40.0,2
6149,6149.0,4,0,25,buy8,15,3.343749999999999,8
6150,6150.0,5,25,0,lay8,15,10.0,1
6151,6151.0,5,25,0,buy4,15,-40.0,2
6152,6152.0,8,0,25,place9,15,10.0,1
6153,6153.0,10,0,25,buy4,15,8.5625,4
6154,6154.0,4,25,0,place9,15,-22.0,2
6155,6155.0,6,25,0,horn,15,10.0,1
6156,6156.0,9,25,0,place5,15,-40.0,2
6157,6157.0,9,0,25,hard4,15,-6.666666666666668,3
6158,6158.0,4,0,25,big8,15,-12.5,4
6159,6159.0,4,25,0,hard4,15,5.0,6
6160,6160.0,9,0,25,hard10,15,-15.0,2
6161,6161.0,10,0,25,buy9,15,12.049999999999999,5
6162,6162.0,4,0,25,dontComeOdds,15,-3.75,2
6163,6163.0,4,25,0,anyCraps,15,10.0,1
6164,6164.0,5,25,0,place6,15,30.833333333333346,3
6165,6165.0,4,0,25,yoleven,15,-11.428571428571427,7
